0
"AL091943,            UNNAMED,     25,"
"AL101943,            UNNAMED,     26,"
"AL011944,            UNNAMED,     28,"
"AL021944,            UNNAMED,     15,"
"AL031944,            UNNAMED,     21,"
"AL041944,            UNNAMED,     32,"
"AL051944,            UNNAMED,     20,"
"AL061944,            UNNAMED,     13,"
"AL071944,            UNNAMED,     32,"
"AL081944,            UNNAMED,     14,"
"AL091944,            UNNAMED,     29,"
"AL101944,            UNNAMED,     13,"
"AL111944,            UNNAMED,     13,"
"AL121944,            UNNAMED,     20,"
"AL131944,            UNNAMED,     51,"
"AL141944,            UNNAMED,     12,"
"AL011945,            UNNAMED,     59,"
"AL021945,            UNNAMED,     13,"
"AL031945,            UNNAMED,     12,"
"AL041945,            UNNAMED,     15,"
"AL051945,            UNNAMED,     24,"
"AL061945,            UNNAMED,     15,"
"AL071945,            UNNAMED,     13,"
"AL081945,            UNNAMED,     14,"
"AL091945,            UNNAMED,     39,"
"AL101945,            UNNAMED,     22,"
"AL111945,            UNNAMED,     26,"
"AL011946,            UNNAMED,     14,"
"AL021946,            UNNAMED,     24,"
"AL031946,            UNNAMED,      6,"
"AL041946,            UNNAMED,     26,"
"AL051946,            UNNAMED,     20,"
"AL061946,            UNNAMED,     39,"
"AL071946,            UNNAMED,     13,"
"AL011947,            UNNAMED,     10,"
"AL021947,            UNNAMED,     31,"
"AL031947,            UNNAMED,     39,"
"AL041947,            UNNAMED,     73,"
"AL051947,            UNNAMED,     10,"
"AL061947,            UNNAMED,     27,"
"AL071947,            UNNAMED,     16,"
"AL081947,            UNNAMED,     13,"
"AL091947,            UNNAMED,     36,"
"AL101947,            UNNAMED,     22,"
"AL011948,            UNNAMED,     28,"
"AL021948,            UNNAMED,     18,"
"AL031948,            UNNAMED,     44,"
"AL041948,            UNNAMED,     10,"
"AL051948,            UNNAMED,     22,"
"AL061948,            UNNAMED,     54,"
"AL071948,            UNNAMED,     14,"
"AL081948,            UNNAMED,     36,"
"AL091948,            UNNAMED,     56,"
"AL101948,            UNNAMED,     11,"
"AL011949,            UNNAMED,     37,"
"AL021949,            UNNAMED,     40,"
"AL031949,            UNNAMED,     14,"
"AL041949,            UNNAMED,     35,"
"AL051949,            UNNAMED,     11,"
"AL061949,            UNNAMED,     47,"
"AL071949,            UNNAMED,     14,"
"AL081949,            UNNAMED,     16,"
"AL091949,            UNNAMED,     27,"
"AL101949,            UNNAMED,     11,"
"AL111949,            UNNAMED,     41,"
"AL121949,            UNNAMED,     21,"
"AL131949,            UNNAMED,     35,"
"AL141949,            UNNAMED,     17,"
"AL151949,            UNNAMED,     19,"
"AL161949,            UNNAMED,      9,"
"AL011950,               ABLE,     51,"
"AL021950,              BAKER,     60,"
"AL031950,            CHARLIE,     61,"
"AL041950,                DOG,     74,"
"AL051950,               EASY,     39,"
"AL061950,                FOX,     38,"
"AL071950,             GEORGE,     42,"
"AL081950,                HOW,     15,"
"AL091950,               ITEM,     16,"
"AL101950,                JIG,     27,"
"AL111950,               KING,     31,"
"AL121950,            UNNAMED,     31,"
"AL131950,               LOVE,     21,"
"AL141950,               MIKE,     14,"
"AL151950,            UNNAMED,     10,"
"AL161950,            UNNAMED,     10,"
"AL011951,            UNNAMED,     41,"
"AL021951,               ABLE,     36,"
"AL031951,              BAKER,     15,"
"AL041951,            CHARLIE,     52,"
"AL051951,                DOG,     38,"
"AL061951,               EASY,     55,"
"AL071951,                FOX,     35,"
"AL081951,             GEORGE,     11,"
"AL091951,                HOW,     53,"
"AL101951,               ITEM,     23,"
"AL111951,                JIG,     20,"
"AL121951,            UNNAMED,     36,"
"AL011952,            UNNAMED,     13,"
"AL021952,               ABLE,     66,"
"AL031952,            UNNAMED,      6,"
"AL041952,              BAKER,     40,"
"AL051952,            UNNAMED,     27,"
"AL061952,            CHARLIE,     29,"
"AL071952,                DOG,     26,"
"AL081952,            UNNAMED,     21,"
"AL091952,               EASY,     21,"
"AL101952,                FOX,     36,"
"AL111952,            UNNAMED,     25,"
"AL011953,              ALICE,     53,"
"AL021953,            UNNAMED,     18,"
"AL031953,            BARBARA,     26,"
"AL041953,              CAROL,     52,"
"AL051953,            UNNAMED,     13,"
"AL061953,              DOLLY,     35,"
"AL071953,               EDNA,     28,"
"AL081953,            UNNAMED,     23,"
"AL091953,           FLORENCE,     19,"
"AL101953,               GAIL,     41,"
"AL111953,            UNNAMED,     19,"
"AL121953,              HAZEL,     40,"
"AL131953,            UNNAMED,     15,"
"AL141953,            UNNAMED,      9,"
"AL011954,            UNNAMED,     14,"
"AL021954,            UNNAMED,     29,"
"AL031954,              ALICE,     13,"
"AL041954,            UNNAMED,     15,"
"AL051954,            BARBARA,     14,"
"AL061954,              CAROL,     30,"
"AL071954,              DOLLY,     18,"
"AL081954,               EDNA,     41,"
"AL091954,            UNNAMED,      8,"
"AL101954,           FLORENCE,     11,"
"AL111954,            UNNAMED,     11,"
"AL121954,              GILDA,     24,"
"AL131954,            UNNAMED,     48,"
"AL141954,              HAZEL,     56,"
"AL151954,            UNNAMED,     21,"
"AL161954,              ALICE,     29,"
"AL011955,             BRENDA,     14,"
"AL021955,             CONNIE,     49,"
"AL031955,              DIANE,     67,"
"AL041955,              EDITH,     60,"
"AL051955,            UNNAMED,     14,"
"AL061955,              FLORA,     31,"
"AL071955,             GLADYS,     14,"
"AL081955,               IONE,     69,"
"AL091955,              HILDA,     39,"
"AL101955,              JANET,     40,"
"AL111955,            UNNAMED,     22,"
"AL121955,            UNNAMED,     18,"
"AL131955,              KATIE,     20,"
"AL011956,            UNNAMED,     15,"
"AL021956,               ANNA,      9,"
"AL031956,              BETSY,     50,"
"AL041956,              CARLA,     38,"
"AL051956,               DORA,     12,"
"AL061956,              ETHEL,     11,"
"AL071956,             FLOSSY,     52,"
"AL081956,              GRETA,     30,"
"AL091956,            UNNAMED,     14,"
"AL101956,            UNNAMED,     12,"
"AL111956,            UNNAMED,     20,"
"AL121956,            UNNAMED,     11,"
"AL011957,            UNNAMED,     32,"
"AL021957,             AUDREY,     20,"
"AL031957,             BERTHA,     14,"
"AL041957,             CARRIE,     95,"
"AL051957,             DEBBIE,     10,"
"AL061957,             ESTHER,     15,"
"AL071957,             FRIEDA,     29,"
"AL081957,            UNNAMED,     20,"
"AL011958,               ALMA,     10,"
"AL021958,              BECKY,     37,"
"AL031958,               CLEO,     47,"
"AL041958,              DAISY,     30,"
"AL051958,               ELLA,     35,"
"AL061958,               FIFI,     30,"
"AL071958,              GERDA,     34,"
"AL081958,             HELENE,     54,"
"AL091958,               ILSA,     26,"
"AL101958,             JANICE,     39,"
"AL111958,            UNNAMED,     18,"
"AL121958,            UNNAMED,     13,"
"AL011959,             ARLENE,     24,"
"AL021959,             BEULAH,     15,"
"AL031959,            UNNAMED,     20,"
"AL041959,              CINDY,     35,"
"AL051959,              DEBRA,     22,"
"AL061959,              EDITH,      6,"
"AL071959,              FLORA,     17,"
"AL081959,             GRACIE,     50,"
"AL091959,             HANNAH,     46,"
"AL101959,              IRENE,     13,"
"AL111959,             JUDITH,     34,"
"AL121959,            UNNAMED,     20,"
"AL131959,            UNNAMED,     30,"
"AL141959,            UNNAMED,     21,"
"AL011960,            UNNAMED,     27,"
"AL021960,               ABBY,     34,"
"AL031960,             BRENDA,     46,"
"AL041960,               CLEO,     14,"
"AL051960,              DONNA,     72,"
"AL061960,              ETHEL,     22,"
"AL071960,           FLORENCE,     40,"
"AL081960,            UNNAMED,      9,"
"AL011961,               ANNA,     32,"
"AL021961,              BETSY,     58,"
"AL031961,              CARLA,     60,"
"AL041961,             DEBBIE,     55,"
"AL051961,             ESTHER,     70,"
"AL061961,            UNNAMED,     15,"
"AL071961,            FRANCES,     43,"
"AL081961,              GERDA,     23,"
"AL091961,             HATTIE,     26,"
"AL101961,              JENNY,     38,"
"AL111961,               INGA,     20,"
"AL121961,            UNNAMED,     15,"
"AL011962,               ALMA,     28,"
"AL021962,              BECKY,     20,"
"AL031962,              CELIA,     39,"
"AL041962,              DAISY,     41,"
"AL051962,               ELLA,     45,"
"AL061962,            UNNAMED,     31,"
"AL071962,            UNNAMED,     40,"
"AL011963,             ARLENE,     55,"
"AL021963,             BEULAH,     80,"
"AL031963,            UNNAMED,     21,"
"AL041963,              CINDY,     16,"
"AL051963,              DEBRA,     23,"
"AL061963,              EDITH,     28,"
"AL071963,              FLORA,     79,"
"AL081963,              GINNY,     52,"
"AL091963,             HELENA,     23,"
"AL101963,            UNNAMED,     14,"
"AL011964,            UNNAMED,     34,"
"AL021964,            UNNAMED,     50,"
"AL031964,               ABBY,     14,"
"AL041964,             BRENDA,     11,"
"AL051964,               CLEO,     92,"
"AL061964,               DORA,     75,"
"AL071964,              ETHEL,     54,"
"AL081964,           FLORENCE,     21,"
"AL091964,             GLADYS,     48,"
"AL101964,              HILDA,     39,"
"AL111964,             ISBELL,     34,"
"AL121964,            UNNAMED,     22,"
"AL131964,            UNNAMED,     20,"
"AL131964,            UNNAMED,     19,"
"AL011965,            UNNAMED,     30,"
"AL021965,               ANNA,     22,"
"AL031965,              BETSY,     74,"
"AL041965,              CAROL,     70,"
"AL051965,             DEBBIE,     24,"
"AL061965,              ELENA,     33,"
"AL071965,            UNNAMED,     31,"
"AL081965,            UNNAMED,     17,"
"AL091965,            UNNAMED,     15,"
"AL101965,            UNNAMED,     23,"
"AL011966,               ALMA,     42,"
"AL021966,              BECKY,      9,"
"AL031966,              CELIA,     36,"
"AL051966,               ELLA,     26,"
"AL041966,            DOROTHY,     37,"
"AL061966,              FAITH,     69,"
"AL071966,              GRETA,     26,"
"AL081966,             HALLIE,      7,"
"AL091966,               INEZ,     81,"
"AL101966,             JUDITH,     15,"
"AL111966,               LOIS,     39,"
"AL011967,            UNNAMED,      9,"
"AL021967,            UNNAMED,     13,"
"AL031967,            UNNAMED,     16,"
"AL041967,            UNNAMED,      9,"
"AL051967,            UNNAMED,     17,"
"AL061967,            UNNAMED,      5,"
"AL071967,            UNNAMED,     13,"
"AL081967,            UNNAMED,     25,"
"AL091967,            UNNAMED,     13,"
"AL101967,            UNNAMED,     17,"
"AL111967,             ARLENE,     29,"
"AL121967,              CHLOE,     68,"
"AL131967,             BEULAH,     70,"
"AL141967,              DORIA,     55,"
"AL151967,            UNNAMED,     33,"
"AL161967,            UNNAMED,     33,"
"AL171967,            UNNAMED,     13,"
"AL181967,              EDITH,     21,"
"AL191967,               FERN,     13,"
"AL201967,            UNNAMED,      9,"
"AL211967,             GINGER,     14,"
"AL221967,            UNNAMED,      5,"
"AL231967,            UNNAMED,      9,"
"AL241967,            UNNAMED,      9,"
"AL251967,              HEIDI,     54,"
"AL261967,            UNNAMED,     13,"
"AL011968,               ABBY,     51,"
"AL021968,             BRENDA,     37,"
"AL031968,              CANDY,     15,"
"AL041968,            UNNAMED,      5,"
"AL051968,              DOLLY,     29,"
"AL061968,            UNNAMED,     25,"
"AL071968,            UNNAMED,     15,"
"AL081968,               EDNA,     31,"
"AL091968,            UNNAMED,     38,"
"AL101968,            UNNAMED,     19,"
"AL111968,            UNNAMED,     11,"
"AL121968,            FRANCES,     30,"
"AL131968,            UNNAMED,     18,"
"AL141968,             GLADYS,     34,"
"AL151968,            UNNAMED,      5,"
"AL011969,            UNNAMED,     17,"
"AL021969,            UNNAMED,      5,"
"AL031969,            UNNAMED,      9,"
"AL041969,            UNNAMED,     13,"
"AL051969,            UNNAMED,      9,"
"AL061969,               ANNA,     46,"
"AL071969,            BLANCHE,     10,"
"AL081969,             DEBBIE,     45,"
"AL091969,            CAMILLE,     37,"
"AL101969,            UNNAMED,     17,"
"AL111969,            UNNAMED,      9,"
"AL121969,                EVE,     12,"
"AL131969,          FRANCELIA,     27,"
"AL141969,            UNNAMED,     13,"
"AL151969,            UNNAMED,     21,"
"AL161969,              GERDA,     19,"
"AL171969,              HOLLY,     27,"
"AL181969,            UNNAMED,     17,"
"AL191969,            UNNAMED,      8,"
"AL201969,               INGA,     99,"
"AL211969,            UNNAMED,     19,"
"AL221969,            UNNAMED,     23,"
"AL231969,            UNNAMED,     10,"
"AL241969,              JENNY,     22,"
"AL251969,               KARA,     48,"
"AL261969,             LAURIE,     42,"
"AL271969,            UNNAMED,     14,"
"AL281969,            UNNAMED,     31,"
"AL291969,             MARTHA,     17,"
"AL011970,               ALMA,     39,"
"AL021970,              BECKY,     19,"
"AL031970,            UNNAMED,     22,"
"AL041970,              CELIA,     24,"
"AL051970,            UNNAMED,     17,"
"AL061970,            UNNAMED,      7,"
"AL071970,            UNNAMED,     29,"
"AL081970,            UNNAMED,     15,"
"AL091970,            DOROTHY,     25,"
"AL101970,            UNNAMED,     24,"
"AL111970,            UNNAMED,     10,"
"AL121970,               ELLA,     20,"
"AL131970,             FELICE,     23,"
"AL141970,            UNNAMED,     14,"
"AL151970,            UNNAMED,     73,"
"AL161970,              GRETA,     35,"
"AL171970,            UNNAMED,      9,"
"AL181970,            UNNAMED,     23,"
"AL191970,            UNNAMED,     33,"
"AL011971,             ARLENE,     15,"
"AL021971,            UNNAMED,      5,"
"AL031971,            UNNAMED,      5,"
"AL041971,            UNNAMED,     17,"
"AL051971,            UNNAMED,     13,"
"AL061971,               BETH,     29,"
"AL071971,            UNNAMED,     17,"
"AL081971,              CHLOE,     29,"
"AL091971,              DORIA,     36,"
"AL101971,            UNNAMED,     17,"
"AL111971,               FERN,     39,"
"AL121971,            UNNAMED,     22,"
"AL131971,              EDITH,     51,"
"AL141971,             GINGER,    118,"
"AL151971,            UNNAMED,     13,"
"AL161971,            UNNAMED,     17,"
"AL171971,              HEIDI,     17,"
"AL181971,              IRENE,     37,"
"AL191971,             JANICE,     15,"
"AL201971,            UNNAMED,     33,"
"AL211971,             KRISTY,     16,"
"AL221971,              LAURA,     39,"
"AL011972,              ALPHA,     24,"
"AL021972,              AGNES,     35,"
"AL031972,            UNNAMED,      8,"
"AL041972,            UNNAMED,     10,"
"AL051972,            UNNAMED,     18,"
"AL061972,            UNNAMED,     13,"
"AL071972,            UNNAMED,     10,"
"AL081972,            UNNAMED,     13,"
"AL091972,            UNNAMED,      9,"
"AL101972,              BETTY,     42,"
"AL111972,             CARRIE,     29,"
"AL121972,            UNNAMED,      9,"
"AL131972,               DAWN,     39,"
"AL141972,            CHARLIE,     11,"
"AL151972,            UNNAMED,     17,"
"AL161972,            UNNAMED,      9,"
"AL171972,            UNNAMED,     41,"
"AL181972,            UNNAMED,     17,"
"AL191972,              DELTA,     25,"
"AL011973,            UNNAMED,     13,"
"AL021973,            UNNAMED,     13,"
"AL031973,            UNNAMED,      9,"
"AL041973,              ALICE,     22,"
"AL051973,            UNNAMED,      9,"
"AL061973,               ALFA,     11,"
"AL071973,            UNNAMED,      9,"
"AL081973,             BRENDA,     16,"
"AL091973,          CHRISTINE,     42,"
"AL101973,              DELIA,     23,"
"AL111973,            UNNAMED,     25,"
"AL121973,              ELLEN,     37,"
"AL131973,            UNNAMED,      9,"
"AL141973,               FRAN,     20,"
"AL151973,            UNNAMED,      9,"
"AL161973,              GILDA,     56,"
"AL171973,            UNNAMED,      6,"
"AL011974,            UNNAMED,     17,"
"AL021974,            UNNAMED,      6,"
"AL031974,            UNNAMED,      9,"
"AL041974,            UNNAMED,     18,"
"AL051974,            UNNAMED,     19,"
"AL061974,            UNNAMED,     19,"
"AL071974,               ALMA,     13,"
"AL081974,            UNNAMED,      9,"
"AL091974,              BECKY,     28,"
"AL101974,             CARMEN,     49,"
"AL111974,            UNNAMED,     37,"
"AL121974,              DOLLY,     12,"
"AL131974,             ELAINE,     38,"
"AL141974,               FIFI,     33,"
"AL151974,            UNNAMED,     10,"
"AL161974,            UNNAMED,     17,"
"AL171974,           GERTRUDE,     27,"
"AL181974,            UNNAMED,     21,"
"AL191974,            UNNAMED,     13,"
"AL201974,            UNNAMED,      9,"
"AL011975,            UNNAMED,     21,"
"AL021975,                AMY,     31,"
"AL031975,            UNNAMED,      5,"
"AL041975,            BLANCHE,     20,"
"AL051975,            UNNAMED,      7,"
"AL061975,            UNNAMED,      9,"
"AL071975,           CAROLINE,     33,"
"AL081975,              DORIS,     29,"
"AL091975,            UNNAMED,     24,"
"AL101975,            UNNAMED,     13,"
"AL111975,            UNNAMED,      6,"
"AL121975,            UNNAMED,     14,"
"AL131975,             ELOISE,     47,"
"AL141975,               FAYE,     46,"
"AL151975,             GLADYS,     46,"
"AL161975,            UNNAMED,     17,"
"AL171975,            UNNAMED,      9,"
"AL181975,            UNNAMED,     13,"
"AL191975,             HALLIE,     14,"
"AL201975,            UNNAMED,     10,"
"AL211975,            UNNAMED,     18,"
"AL221975,            UNNAMED,      9,"
"AL231975,            UNNAMED,     17,"
"AL011976,            UNNAMED,     18,"
"AL021976,            UNNAMED,     10,"
"AL031976,            UNNAMED,      6,"
"AL041976,            UNNAMED,      9,"
"AL051976,            UNNAMED,      6,"
"AL061976,               ANNA,     37,"
"AL071976,              BELLE,     18,"
"AL081976,             DOTTIE,     15,"
"AL091976,            CANDICE,     25,"
"AL101976,               EMMY,     62,"
"AL111976,            FRANCES,     45,"
"AL121976,            UNNAMED,      9,"
"AL131976,            UNNAMED,      9,"
"AL141976,            UNNAMED,     15,"
"AL151976,            UNNAMED,     29,"
"AL161976,            UNNAMED,     10,"
"AL171976,             GLORIA,     35,"
"AL181976,            UNNAMED,      9,"
"AL191976,            UNNAMED,     37,"
"AL201976,            UNNAMED,     13,"
"AL211976,              HOLLY,     26,"
"AL011977,            UNNAMED,      6,"
"AL021977,            UNNAMED,      6,"
"AL031977,            UNNAMED,      5,"
"AL041977,            UNNAMED,     13,"
"AL051977,              ANITA,     20,"
"AL061977,               BABE,     24,"
"AL071977,              CLARA,     27,"
"AL081977,            UNNAMED,      9,"
"AL091977,            UNNAMED,      5,"
"AL101977,            DOROTHY,     15,"
"AL111977,            UNNAMED,      9,"
"AL121977,            UNNAMED,      9,"
"AL131977,             EVELYN,     10,"
"AL141977,             FRIEDA,     10,"
"AL151977,            UNNAMED,      6,"
"AL011978,            UNNAMED,     19,"
"AL021978,            UNNAMED,      6,"
"AL031978,            UNNAMED,      9,"
"AL041978,             AMELIA,      6,"
"AL051978,               BESS,     13,"
"AL061978,               CORA,     19,"
"AL071978,            UNNAMED,     18,"
"AL081978,            UNNAMED,      6,"
"AL091978,              DEBRA,     14,"
"AL101978,               ELLA,     27,"
"AL111978,            UNNAMED,      9,"
"AL121978,            UNNAMED,     33,"
"AL131978,            FLOSSIE,     50,"
"AL141978,            UNNAMED,     10,"
"AL151978,               HOPE,     39,"
"AL161978,              GRETA,     26,"
"AL171978,            UNNAMED,     45,"
"AL181978,            UNNAMED,      9,"
"AL191978,               IRMA,     14,"
"AL201978,             JULIET,     16,"
"AL211978,            UNNAMED,     18,"
"AL221978,            UNNAMED,     13,"
"AL231978,             KENDRA,     24,"
"AL241978,            UNNAMED,      9,"
"AL011979,            UNNAMED,     22,"
"AL021979,                ANA,     19,"
"AL031979,            UNNAMED,     21,"
"AL041979,                BOB,     29,"
"AL051979,            UNNAMED,     14,"
"AL061979,          CLAUDETTE,     57,"
"AL071979,            UNNAMED,     14,"
"AL081979,            UNNAMED,     25,"
"AL091979,              DAVID,     55,"
"AL101979,            UNNAMED,     13,"
"AL111979,           FREDERIC,     68,"
"AL121979,              ELENA,     13,"
"AL131979,            UNNAMED,     21,"
"AL141979,             GLORIA,     44,"
"AL151979,              HENRI,     39,"
"AL161979,            UNNAMED,     21,"
"AL171979,            UNNAMED,     33,"
"AL181979,            UNNAMED,      9,"
"AL191979,            UNNAMED,     21,"
"AL201979,            UNNAMED,     11,"
"AL011980,            UNNAMED,     17,"
"AL021980,            UNNAMED,     17,"
"AL031980,            UNNAMED,     17,"
"AL041980,              ALLEN,     46,"
"AL051980,            UNNAMED,     17,"
"AL061980,             BONNIE,     24,"
"AL071980,            CHARLEY,     22,"
"AL081980,            UNNAMED,     17,"
"AL091980,            GEORGES,     32,"
"AL101980,               EARL,     27,"
"AL111980,           DANIELLE,     12,"
"AL121980,            FRANCES,     61,"
"AL131980,            HERMINE,     23,"
"AL141980,               IVAN,     45,"
"AL151980,            UNNAMED,      9,"
"AL161980,             JEANNE,     35,"
"AL171980,            UNNAMED,     25,"
"AL181980,               KARL,     13,"
"AL011981,            UNNAMED,      5,"
"AL021981,            UNNAMED,     10,"
"AL031981,             ARLENE,     11,"
"AL041981,            UNNAMED,     11,"
"AL051981,            UNNAMED,      7,"
"AL061981,               BRET,      9,"
"AL071981,            UNNAMED,      8,"
"AL081981,            UNNAMED,      7,"
"AL091981,              CINDY,     12,"
"AL101981,             DENNIS,     60,"
"AL111981,            UNNAMED,     19,"
"AL121981,            UNNAMED,     12,"
"AL131981,              EMILY,     47,"
"AL141981,              FLOYD,     37,"
"AL151981,               GERT,     36,"
"AL161981,             HARVEY,     34,"
"AL171981,            UNNAMED,     11,"
"AL181981,              IRENE,     48,"
"AL191981,            UNNAMED,     36,"
"AL201981,               JOSE,     15,"
"AL211981,            KATRINA,     20,"
"AL221981,            UNNAMED,     20,"
"AL011982,            ALBERTO,     17,"
"AL021982,            UNNAMED,     12,"
"AL031982,              BERYL,     37,"
"AL041982,            UNNAMED,     15,"
"AL051982,              CHRIS,     16,"
"AL061982,              DEBBY,     30,"
"AL071982,            UNNAMED,     15,"
"AL081982,            ERNESTO,     11,"
"AL011983,            UNNAMED,     22,"
"AL021983,            UNNAMED,     25,"
"AL031983,             ALICIA,     25,"
"AL041983,              BARRY,     26,"
"AL051983,            CHANTAL,     20,"
"AL061983,               DEAN,     17,"
"AL011984,            UNNAMED,     11,"
"AL021984,            UNNAMED,      8,"
"AL031984,            UNNAMED,     11,"
"AL041984,            UNNAMED,     10,"
"AL051984,            UNNAMED,     14,"
"AL061984,             ARTHUR,     33,"
"AL071984,             BERTHA,     22,"
"AL081984,              CESAR,     12,"
"AL091984,            UNNAMED,      8,"
"AL101984,              DIANA,     33,"
"AL111984,            EDOUARD,      7,"
"AL121984,               FRAN,     21,"
"AL131984,             GUSTAV,     11,"
"AL141984,           HORTENSE,     40,"
"AL151984,            ISIDORE,     25,"
"AL161984,          JOSEPHINE,     56,"
"AL171984,            UNNAMED,     12,"
"AL181984,              KLAUS,     33,"
"AL191984,            UNNAMED,     20,"
"AL201984,               LILI,     49,"
"AL011985,                ANA,     16,"
"AL021985,                BOB,     21,"
"AL031985,          CLAUDETTE,     30,"
"AL041985,              DANNY,     37,"
"AL051985,              ELENA,     33,"
"AL061985,            UNNAMED,     21,"
"AL071985,            UNNAMED,     10,"
"AL081985,             FABIAN,     16,"
"AL091985,             GLORIA,     65,"
"AL101985,              HENRI,     15,"
"AL111985,             ISABEL,     36,"
"AL121985,               JUAN,     29,"
"AL131985,               KATE,     34,"
"AL141985,            UNNAMED,     10,"
"AL011986,             ANDREW,     16,"
"AL021986,             BONNIE,     21,"
"AL031986,            UNNAMED,     21,"
"AL041986,            UNNAMED,      7,"
"AL051986,            CHARLEY,     68,"
"AL061986,            UNNAMED,     21,"
"AL071986,            UNNAMED,     13,"
"AL081986,           DANIELLE,     14,"
"AL091986,               EARL,     38,"
"AL101986,            FRANCES,     13,"
"AL011987,            UNNAMED,     31,"
"AL031987,            UNNAMED,     32,"
"AL021987,             ARLENE,     81,"
"AL041987,            UNNAMED,     11,"
"AL051987,               BRET,     26,"
"AL061987,            UNNAMED,     14,"
"AL071987,              CINDY,     22,"
"AL081987,            UNNAMED,     12,"
"AL091987,            UNNAMED,      7,"
"AL101987,             DENNIS,     49,"
"AL111987,            UNNAMED,     17,"
"AL121987,              EMILY,     30,"
"AL131987,              FLOYD,     21,"
"AL141987,            UNNAMED,     17,"
"AL011988,            ALBERTO,     13,"
"AL021988,              BERYL,     12,"
"AL031988,              CHRIS,     39,"
"AL041988,              DEBBY,     33,"
"AL051988,            ERNESTO,      9,"
"AL061988,            UNNAMED,     13,"
"AL071988,           FLORENCE,     20,"
"AL081988,            GILBERT,     49,"
"AL091988,             HELENE,     44,"
"AL101988,              ISAAC,     12,"
"AL111988,               JOAN,     53,"
"AL121988,              KEITH,     39,"
"AL131988,            UNNAMED,      9,"
"AL141988,            UNNAMED,      7,"
"AL151988,            UNNAMED,     45,"
"AL161988,            UNNAMED,     16,"
"AL171988,            UNNAMED,      2,"
"AL181988,            UNNAMED,      6,"
"AL191988,            UNNAMED,      9,"
"AL011989,            UNNAMED,      7,"
"AL021989,            ALLISON,     29,"
"AL031989,              BARRY,     18,"
"AL041989,            CHANTAL,     16,"
"AL051989,               DEAN,     38,"
"AL061989,            UNNAMED,     36,"
"AL071989,               ERIN,     37,"
"AL081989,              FELIX,     63,"
"AL091989,            UNNAMED,      6,"
"AL101989,          GABRIELLE,     58,"
"AL111989,               HUGO,     64,"
"AL121989,               IRIS,     21,"
"AL131989,            UNNAMED,     15,"
"AL141989,              JERRY,     20,"
"AL151989,              KAREN,     24,"
"AL011990,            UNNAMED,      7,"
"AL021990,             ARTHUR,     22,"
"AL031990,             BERTHA,     37,"
"AL041990,              CESAR,     31,"
"AL061990,            EDOUARD,     44,"
"AL051990,              DIANA,     25,"
"AL071990,               FRAN,     13,"
"AL081990,             GUSTAV,     41,"
"AL091990,           HORTENSE,     26,"
"AL101990,            ISIDORE,     55,"
"AL111990,            UNNAMED,     37,"
"AL121990,          JOSEPHINE,     62,"
"AL131990,              KLAUS,     25,"
"AL141990,               LILI,     38,"
"AL151990,              MARCO,     17,"
"AL161990,               NANA,     23,"
"AL011991,                ANA,     25,"
"AL021991,            UNNAMED,      6,"
"AL031991,                BOB,     55,"
"AL041991,            UNNAMED,      7,"
"AL051991,            UNNAMED,     13,"
"AL061991,          CLAUDETTE,     43,"
"AL071991,              DANNY,     19,"
"AL081991,              ERIKA,     18,"
"AL091991,             FABIAN,     11,"
"AL101991,            UNNAMED,      5,"
"AL111991,              GRACE,     18,"
"AL121991,            UNNAMED,     22,"
"AL011992,            UNNAMED,     14,"
"AL021992,            UNNAMED,      5,"
"AL031992,            UNNAMED,      8,"
"AL041992,             ANDREW,     52,"
"AL051992,             BONNIE,     61,"
"AL061992,            CHARLEY,     30,"
"AL071992,           DANIELLE,     18,"
"AL081992,            UNNAMED,     25,"
"AL091992,               EARL,     29,"
"AL101992,            FRANCES,     31,"
"AL011993,            UNNAMED,     11,"
"AL021993,             ARLENE,     15,"
"AL031993,               BRET,     33,"
"AL041993,              CINDY,     12,"
"AL051993,              EMILY,     61,"
"AL061993,             DENNIS,     21,"
"AL071993,              FLOYD,     23,"
"AL081993,               GERT,     30,"
"AL091993,             HARVEY,     13,"
"AL101993,            UNNAMED,      5,"
"AL011994,            ALBERTO,     32,"
"AL021994,            UNNAMED,      6,"
"AL031994,              BERYL,     20,"
"AL041994,              CHRIS,     30,"
"AL051994,            UNNAMED,      9,"
"AL061994,              DEBBY,      8,"
"AL071994,            ERNESTO,     18,"
"AL081994,            UNNAMED,     10,"
"AL091994,            UNNAMED,      7,"
"AL101994,            UNNAMED,      7,"
"AL111994,           FLORENCE,     28,"
"AL121994,             GORDON,     59,"
"AL011995,            ALLISON,     35,"
"AL021995,              BARRY,     24,"
"AL031995,            CHANTAL,     41,"
"AL041995,               DEAN,     22,"
"AL051995,               ERIN,     30,"
"AL061995,            UNNAMED,      9,"
"AL071995,              FELIX,     69,"
"AL081995,          GABRIELLE,     11,"
"AL091995,           HUMBERTO,     41,"
"AL101995,               IRIS,     66,"
"AL111995,              JERRY,     22,"
"AL121995,              KAREN,     31,"
"AL131995,               LUIS,     61,"
"AL141995,            UNNAMED,     17,"
"AL151995,            MARILYN,     79,"
"AL161995,               NOEL,     45,"
"AL171995,               OPAL,     39,"
"AL181995,              PABLO,     16,"
"AL191995,            ROXANNE,     56,"
"AL201995,          SEBASTIEN,     19,"
"AL211995,              TANYA,     29,"
